price,rooms,address
"$2,595/mo","3 Beds, 2 Baths",House for Rent
"$1,595 /mo","2 Beds, 1 Bath","8317 Maple Trails Way, Sacramento, CA 95828"
"$3,500 /mo","4 Beds, 3 Baths",House for Rent
"$2,195 /mo","3 Beds, 2.5 Baths","6903 Fruitridge Rd, Sacramento, CA 95820"
"$2,300 /mo","2 Beds, 2 Baths",House for Rent
"$1,950 /mo","3 Beds, 2 Baths","2908 Notre Dame Dr, Sacramento, CA 95826"
"$3,195 /mo","3 Beds, 2 Baths",House for Rent
"$3,495 /mo","4 Beds, 3 Baths","5350 Dunlay Dr, Sacramento, CA 95835"
"$1,350 /mo","1 Bed, 1 Bath",Townhouse for Rent
"$1,775 /mo","2 Beds, 1 Bath","8255 Point Arena Ct, Sacramento, CA 95828"
"$3,495 /mo","3 Beds, 2 Baths",House for Rent
"$2,500 /mo","3 Beds, 2 Baths","3624 Saintsbury Dr, Sacramento, CA 95834"
"$2,650 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,500/mo","2 Beds, 2 Baths","661 Natalino Cir, Sacramento, CA 95835"
"$3,500 /mo","3 Beds, 3 Baths",House for Rent
"$1,395 /mo","1 Bed, 1 Bath","5301 E Commerce Way, Sacramento, CA 95835"
"$2,675 /mo","4 Beds, 2.5 Baths",Condo for Rent
"$2,695 /mo","4 Beds, 2 Baths","1260 Castec Dr, Sacramento, CA 95864"
"$3,395 /mo","4 Beds, 3 Baths",House for Rent
"$2,150 /mo","2 Beds, 2 Baths","1819 G St, Sacramento, CA 95811"
"$1,750 /mo","2 Beds, 1 Bath",House for Rent
"$1,995/mo","2 Beds, 1 Bath","126 Dragonfly Cir, Sacramento, CA 95834"
"$3,025 /mo","3 Beds, 2 Baths",House for Rent
"$2,200 /mo","2 Beds, 1 Bath","3092 Parody Way, Sacramento, CA 95833"
"$2,100 /mo","3 Beds, 2.5 Baths",House for Rent
