price,rooms,address
"$1,825/mo","1 Bed, 1 Bath","1307 Wood St, Oakland, CA 94607"
"$3,500/mo","1 Bed, 2 Baths",House for Rent
"$2,700 /mo","3 Beds, 1 Bath","1648 10th Ave, Oakland, CA 94606"
"$1,395/mo","Studio, 1 Bath",Condo for Rent
"$2,760/mo","1 Bed, 1 Bath","447 17th St, Oakland, CA 94612"
"$2,700/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,700/mo","1 Bed, 1 Bath","447 17th St, Oakland, CA 94612"
"$2,760/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,760/mo","1 Bed, 1 Bath","447 17th St, Oakland, CA 94612"
"$4,125/mo","2 Beds, 2 Baths",Apartment for Rent
"$3,300/mo","2 Beds, 2 Baths","447 17th St, Oakland, CA 94612"
"$2,760/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,500/mo","2 Beds, 1.5 Baths","447 17th St, Oakland, CA 94612"
"$2,210/mo","Studio, 1 Bath",Apartment for Rent
"$3,175/mo","3 Beds, 2 Baths","330 17th St, Oakland, CA 94612"
"$2,500/mo","2 Beds, 1 Bath",Apartment for Rent
"$3,610/mo","1 Bed, 1 Bath","240 Caldecott Ln, Oakland, CA 94618"
"$2,500 /mo","2 Beds, 1 Bath",Condo for Rent
"$1,600/mo","Studio, 1 Bath","447 17th St, Oakland, CA 94612"
"$2,100/mo","1 Bed, 1 Bath",Apartment for Rent
"$8,500 /mo","3 Beds, 2 Baths","801 Franklin St, Oakland, CA 94607"
"$4,100/mo","3 Beds, 2 Baths",Condo for Rent
"$2,900 /mo","1 Bed, 1 Bath","3093 Broadway, Oakland, CA 94611"
"$2,830/mo","Studio, 1 Bath",Apartment for Rent
"$3,600/mo","2 Beds, 2 Baths","1006 Chestnut St, Oakland, CA 94607"
$798/mo,"1 Bed, 1 Bath",Condo for Rent
"$3,200/mo","1 Bed, 1 Bath","6405 Brann St, Oakland, CA 94605"
"$3,610/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,830/mo","Studio, 1 Bath","6701 Shellmound St, Emeryville, CA 94608"
"$3,200/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,830/mo","Studio, 1 Bath","1251 Carrison St, Berkeley, CA 94702"
"$2,640/mo","Studio, 1 Bath",House for Rent
"$2,830/mo","Studio, 1 Bath","2214 Channing Way, Berkeley, CA 94704"
"$2,830/mo","Studio, 1 Bath",Apartment for Rent
"$3,200/mo","1 Bed, 1 Bath","2615 Stuart St, Berkeley, CA 94705"
"$2,275/mo","2 Beds, 1 Bath",Apartment for Rent
"$2,850/mo","2 Beds, 1 Bath","1001 Winsor Ave, Piedmont, CA 94610"
"$1,950/mo","Studio, 1 Bath",House for Rent
"$3,500/mo","2 Beds, 2 Baths","1845 Prince St, Berkeley, CA 94703"
"$2,000/mo","1 Bed, 1 Bath",Condo for Rent
"$1,999/mo","1 Bed, 1 Bath","128 Ronada Ave, Piedmont, CA 94611"
"$2,300/mo","1 Bed, 1 Bath",House for Rent
"$2,200/mo","1 Bed, 1 Bath","233 Broadway, East Bay, CA 94607"
"$3,826/mo","2 Beds, 2 Baths",Apartment for Rent
"$2,700/mo","2 Beds, 1 Bath","402 Euclid Ave, Oakland, CA 94610"
"$2,495/mo","1 Bed, 1 Bath",Apartment for Rent
"$3,000/mo","2 Beds, 2 Baths","320 Caldecott Ln, Oakland, CA 94618"
"$4,200/mo","3 Beds, 1 Bath",Condo for Rent
"$5,995/mo","3 Beds, 2 Baths","8769 Mountain Blvd, Oakland, CA 94605"
"$3,800/mo","4 Beds, 3 Baths",Apartment for Rent
"$2,000/mo","Studio, 1 Bath","1166 62nd Street, Oakland, CA 94608"
"$1,780/mo","1 Bed, 1 Bath",Townhome for Rent
"$1,750/mo","1 Bed, 1 Bath","5425 Leona St, Oakland, CA 94619"
"$2,800/mo","1 Bed, 1 Bath",Apartment for Rent
"$4,500 /mo","3 Beds, 2.5 Baths","551 59th Street, Oakland, CA 94609"
"$2,950/mo","3 Beds, 1 Bath",Apartment for Rent
"$1,900/mo","1 Bed, 1 Bath","166 Rishell Drive, Oakland, CA 94619"
"$1,900/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,200/mo","2 Beds, 1 Bath","535 Prince St, Oakland, CA 94610"
"$3,900/mo","3 Beds, 2.5 Baths",Apartment for Rent
"$2,495/mo","2 Beds, 1 Bath","694 25th St, Oakland, CA 94612"
"$2,500/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,075/mo","2 Beds, 1 Bath","840 55th Street, Oakland, CA 94608"
"$3,200/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,195/mo","1 Bed, 1 Bath","981 41st Street, Oakland, CA 94608"
"$1,950/mo","1 Bed, 1 Bath",House for Rent
"$2,825/mo","3 Beds, 1 Bath","1430 74th Ave, Oakland, CA 94621"
"$2,000/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,895 - 2,485/mo","1-2 Beds, 1-2 Baths","377 38th St AptC, Oakland, CA 94609"
"$1,750/mo","1 Bed, 1 Bath",Townhome for Rent
"$1,800/mo","1 Bed, 1 Bath","377 38th St, Oakland, CA 94609"
"$3,625/mo","3 Beds, 2 Baths",Townhome for Rent
"$1,500/mo","1 Bed, 1 Bath","6117 Monadnock Way, Oakland, CA 94605"
"$3,150/mo","2 Beds, 1.5 Baths",Apartment for Rent
"$2,000/mo","1 Bed, 1 Bath","2213 Curtis St, Oakland, CA 94607"
"$3,500/mo","3 Beds, 2 Baths",Townhome for Rent
"$3,350/mo","3 Beds, 1 Bath","3440 64th Avenue Plz, Oakland, CA 94605"
"$1,700/mo","1 Bed, 1 Bath",Apartment for Rent
"$4,500/mo","3 Beds, 2 Baths","3342 Grand Ave, Oakland, CA 94610"
"$2,795/mo","2 Beds, 1 Bath",Apartment for Rent
"$3,300/mo","3 Beds, 2 Baths","624 Oak St, Oakland, CA 94607"
"$3,400/mo","2 Beds, 2 Baths",Apartment for Rent
"$1,800/mo","Studio, 1 Bath","525 Prince St, Oakland, CA 94610"
"$2,790/mo","2 Beds, 1 Bath",Condo for Rent
"$1,995/mo","1 Bed, 1 Bath","4844 Daisy St, Oakland, CA 94619"
"$1,450 /mo","Studio, 1 Bath",Apartment for Rent
"$2,295/mo","1 Bed, 1 Bath","411 Stoneford Ave, Oakland, CA 94603"
"$3,200/mo","2 Beds, 2 Baths",House for Rent
"$2,350/mo","1 Bed, 1 Bath","85 Vernon St, Oakland, CA 94610"
"$2,100/mo","1 Bed, 1 Bath",Condo for Rent
"$4,950 /mo","2 Beds, 1 Bath","288 3rd St, Oakland, CA 94607"
"$2,000/mo","1 Bed, 1 Bath",Condo for Rent
"$3,200/mo","2 Beds, 2 Baths","851 Apgar St, Oakland, CA 94608"
"$2,095/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,000/mo","1 Bed, 1 Bath","4930 Cochrane Ave, Oakland, CA 94618"
"$2,150/mo","Studio, 1 Bath",Apartment for Rent
"$2,150/mo","1 Bed, 1 Bath","5607 Broadway, Oakland, CA 94618"
"$4,650/mo","3 Beds, 1 Bath",House for Rent
"$2,250/mo","1 Bed, 1 Bath","989 Franklin St, Oakland, CA 94607"
"$7,600 /mo","3 Beds, 2 Baths",Condo for Rent
"$2,672/mo","2 Beds, 1 Bath","2005 Pleasant Valley Ave, Oakland, CA 94611"
"$2,250/mo","Studio, 1 Bath",Condo for Rent
"$4,800/mo","3 Beds, 2 Baths","666 Oakland Ave, Oakland, CA 94611"
"$10,050 /mo","6 Beds, 2 Baths",Condo for Rent
"$11,500 /mo","6 Beds, 5 Baths","55 Fairmount Ave, Oakland, CA 94611"
"$3,300/mo","2 Beds, 1 Bath",Condo for Rent
"$2,295/mo","1 Bed, 1 Bath","5958 Harbord Dr, Oakland, CA 94611"
"$1,850/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,950/mo","2 Beds, 2 Baths","6363 Christie Ave, Emeryville, CA 94608"
"$1,995/mo","Studio, 1 Bath",Condo for Rent
"$2,775/mo","1 Bed, 1 Bath","2531 Ridge Rd, Berkeley, CA 94709"
"$4,800 /mo","3 Beds, 1.5 Baths",Apartment for Rent
"$2,750/mo","2 Beds, 2 Baths","1219 Parker St, Berkeley, CA 94702"
"$2,300 - 4,900/mo","Studio - 2 Beds, 1 Bath",Apartment for Rent
"$5,400 /mo","3 Beds, 2 Baths","2706 Channing Way, Berkeley, CA 94704"
"$2,500/mo","2 Beds, 1 Bath",House for Rent
"$2,700/mo","1 Bed, 1 Bath","2312 Bonar St, Berkeley, CA 94702"
"$2,900/mo","2 Beds, 2 Baths",Apartment for Rent
"$2,800/mo","2 Beds, 1 Bath","1285 62nd St, Emeryville, CA 94608"
"$2,500/mo","3 Beds, 1 Bath",Apartment for Rent
