price,rooms,address
"$2,500/mo","3 Beds, 2 Baths","1400 SE Lava Dr, Milwaukie, OR 97222"
"$2,495/mo","2 Beds, 1.5 Baths",Condo for Rent
"$2,850 /mo","3 Beds, 1 Bath","9635 NW Skyline Blvd, Portland, OR 97231"
"$2,800/mo","3 Beds, 2 Baths",House for Rent
"$2,455/mo","2 Beds, 1 Bath","3905 SE Belmont St, Portland, OR 97214"
"$2,895/mo","3 Beds, 2 Baths",Condo for Rent
"$2,000/mo","1 Bed, 1 Bath","3701 SW Condor Ave, Portland, OR 97239"
"$1,100/mo","1 Bed, 1 Bath",Apartment for Rent
"$2,550/mo","3 Beds, 1.5 Baths","1517 NE 8th Ave, Portland, OR 97232"
"$4,600 /mo","4 Beds, 3 Baths",Apartment for Rent
"$1,795/mo","2 Beds, 1 Bath","2815 SW Spring Garden St, Portland, OR 97219"
"$2,750/mo","3 Beds, 2 Baths",Condo for Rent
"$2,995 /mo","3 Beds, 2 Baths","1726 SE 21st Ave, Portland, OR 97214"
"$2,500/mo","2 Beds, 1 Bath",House for Rent
"$3,900 /mo","3 Beds, 2.5 Baths","355 NE 78th Ave, Portland, OR 97213"
"$4,500 /mo","3 Beds, 1 Bath",Townhouse for Rent
"$3,399/mo","2 Beds, 2.5 Baths","35 NE Failing St, Portland, OR 97212"
"$2,300/mo","2 Beds, 1.5 Baths",Townhouse for Rent
"$2,100/mo","2 Beds, 2.5 Baths","4409 NE 88th Ave, Portland, OR 97220"
"$1,695/mo","Studio, 1 Bath",House for Rent
"$2,100/mo","1 Bed, 1 Bath","2168 NW Flanders St, Portland, OR 97210"
"$2,300 /mo","3 Beds, 2 Baths",Apartment for Rent
"$2,400/mo","2 Beds, 1 Bath","5818 NE 23rd Ave, Portland, OR 97211"
"$1,200/mo","1 Bed, 1 Bath",House for Rent
"$2,250 /mo","2 Beds, 2 Baths","312 S Nebraska St, Portland, OR 97239"
"$1,200/mo","Studio, 1 Bath",House for Rent
"$2,495/mo","1 Bed, 1 Bath","2644 NW Thurman St, Portland, OR 97210"
"$1,750/mo","2 Beds, 1 Bath",Townhouse for Rent
"$1,650/mo","2 Beds, 1 Bath","481 NE Church St, Portland, OR 97211"
"$2,400/mo","2 Beds, 1 Bath",Townhouse for Rent
"$1,695/mo","1 Bed, 1 Bath","3526 NE 148th Ave, Portland, OR 97230"
"$1,595/mo","2 Beds, 1 Bath",Townhouse for Rent
"$1,895/mo","2 Beds, 2 Baths","900 NE 81st Ave, Portland, OR 97213"
"$2,100/mo","2 Beds, 2 Baths",Condo for Rent
"$2,599/mo","3 Beds, 2.5 Baths","720 NW Naito Pky, Portland, OR 97209"
"$4,995/mo","3 Beds, 2.5 Baths",Condo for Rent
"$3,490 /mo","5 Beds, 2 Baths","3118 SE 79th Ave, Portland, OR 97206"
"$4,500 /mo","4 Beds, 3.5 Baths",House for Rent
"$1,900 /mo","1 Bed, 1 Bath","5517 S Corbett Ave, Portland, OR 97239"
"$1,295/mo","Studio, 1 Bath",Townhouse for Rent
"$1,199 /mo","1 Bed, 1 Bath","9050 NE Hoyt St, Portland, OR 97220"
"$7,500 /mo","3 Beds, 2.5 Baths",Apartment for Rent
"$3,495 /mo","3 Beds, 2 Baths","5604 SE Duke St, Portland, OR 97206"
"$1,950/mo","3 Beds, 2 Baths",House for Rent
"$4,995 /mo","4 Beds, 3 Baths","537 N Stafford St, Portland, OR 97217"
"$3,200 /mo","3 Beds, 2.5 Baths",Apartment for Rent
"$3,790 /mo","4 Beds, 2 Baths","619 NE Stanton St, Portland, OR 97212"
"$1,450 /mo","2 Beds, 1 Bath",House for Rent
"$2,550 /mo","1 Bed, 1 Bath","5420 SE Lafayette St, Portland, OR 97206"
"$2,750 /mo","3 Beds, 2.5 Baths",House for Rent
"$3,450 /mo","3 Beds, 2 Baths","2408 SE Ash St, Portland, OR 97214"
"$2,750 /mo","2 Beds, 1.5 Baths",House for Rent
"$1,340/mo","1 Bed, 1 Bath","4683 SE Sunset Ave, Portland, OR 97267"
"$3,841 /mo","4 Beds, 2 Baths",House for Rent
"$1,100 /mo","1 Bed, 1 Bath","4834 SE Kelly St, Portland, OR 97206"
"$3,150 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,700 /mo","Studio, 1 Bath","230 SW Woods St, Portland, OR 97201"
"$1,995/mo","2 Beds, 1 Bath",House for Rent
"$2,295 /mo","3 Beds, 1 Bath","5886 SE 46th Ave, Portland, OR 97206"
"$3,100 /mo","4 Beds, 2 Baths",Condo for Rent
"$2,145 /mo","2 Beds, 1 Bath","3115 NE Schuyler St, Portland, OR 97212"
"$1,895/mo","2 Beds, 1.5 Baths",House for Rent
"$1,875/mo","3 Beds, 2 Baths","7606 SE Flavel St, Portland, OR 97206"
"$1,795 /mo","2 Beds, 1 Bath",House for Rent
"$1,295/mo","1 Bed, 1 Bath","5206 SW Dolph Ct, Portland, OR 97219"
"$1,750/mo","1 Bed, 1 Bath",House for Rent
