price,rooms,address
"$2,200",1 Bed,"Nashville, TN 37201"
"$1,900",1 Bed,"Nashville, TN 37211"
"$2,425",2 Beds,"Nashville, TN 37214"
"$1,800",Studio,"Nashville, TN 37211"
"$1,650",Studio,"Nashville, TN 37211"
"$1,800",1 Bed,"Nashville, TN 37211"
"$1,800",Studio,"Nashville, TN 37211"
"$1,900",1 Bed,"Nashville, TN 37211"
"$1,800",1 Bed,"Nashville, TN 37211"
"$2,929",2 Beds,"Brentwood, TN 37027"
