price,rooms,address
"$1,795 /mo","4 Beds, 3 Baths",House for Rent
"$1,350 /mo","3 Beds, 1.5 Baths","325 Fleets Hill Dr, Memphis, TN 38018"
"$1,745 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,905 /mo","3 Beds, 2 Baths","4241 Cherrydale Rd, Memphis, TN 38111"
"$1,300 /mo","3 Beds, 1.5 Baths",House for Rent
"$2,360 /mo","3 Beds, 2 Baths","7071 Atherton Cove, Memphis, TN 38119"
"$1,720 /mo","3 Beds, 2 Baths",House for Rent
"$1,625 /mo","4 Beds, 2 Baths","273 W Essex Ave, Memphis, TN 38109"
"$1,130 /mo","3 Beds, 1.5 Baths",House for Rent
"$1,270 /mo","3 Beds, 1.5 Baths","1451 Sandy Stone Ln, Memphis, TN 38016"
"$1,390 /mo","3 Beds, 1 Bath",House for Rent
"$1,585 /mo","3 Beds, 2 Baths","1330 Fox Trace Dr, Memphis, TN 38016"
"$1,990 /mo","3 Beds, 2 Baths",House for Rent
"$1,525 /mo","3 Beds, 1.5 Baths","5118 Lexie Dr, Memphis, TN 38116"
"$1,815 /mo","3 Beds, 2 Baths",House for Rent
"$1,435 /mo","3 Beds, 2 Baths","3683 Oak Walk Cove, Memphis, TN 38135"
"$1,725 /mo","3 Beds, 2 Baths",House for Rent
"$1,465 /mo","3 Beds, 2 Baths","4627 Benoit Dr, Memphis, TN 38141"
"$1,885 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,420 /mo","3 Beds, 2 Baths","3739 Rippling Creek Cove, Memphis, TN 38135"
"$2,150 /mo","4 Beds, 3 Baths",House for Rent
"$1,625 /mo","3 Beds, 2 Baths","4899 Dianne Dr, Memphis, TN 38116"
"$1,695 /mo","4 Beds, 2 Baths",House for Rent
"$1,350 /mo","3 Beds, 1.5 Baths","3158 Mensi St, Memphis, TN 38127"
"$1,750 /mo","3 Beds, 2 Baths",House for Rent
"$1,450 /mo","3 Beds, 1 Bath","1771 Danville Rd, Memphis, TN 38117"
$900 /mo,"2 Beds, 1 Bath",House for Rent
"$1,495 /mo","3 Beds, 2 Baths","5125 Warfield Dr, Memphis, TN 38117"
"$1,490 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,035 /mo","3 Beds, 2.5 Baths","970 Hawkview Dr, Memphis, TN 38018"
"$1,500 /mo","3 Beds, 1 Bath",House for Rent
"$1,500/mo","1 Bed, 1 Bath","842 Eastern Dr, Memphis, TN 38122"
"$2,025 /mo","4 Beds, 2.5 Baths",House for Rent
"$1,525 /mo","3 Beds, 2 Baths","1104 Celtic Cove, Memphis, TN 38134"
"$2,390 /mo","4 Beds, 3 Baths",House for Rent
"$1,735 /mo","3 Beds, 2 Baths","5340 Stephen Forest Cove, Memphis, TN 38141"
"$1,325 /mo","3 Beds, 2 Baths",House for Rent
"$2,245 /mo","3 Beds, 2 Baths","2631 Parkview Dr, Memphis, TN 38128"
"$1,900 /mo","3 Beds, 2 Baths",House for Rent
