price,rooms,address
"$2,900 /mo","3 Beds, 3 Baths","1011 N Bedford Dr, Tucson, AZ 85710"
"$2,000/mo","2 Beds, 2 Baths",Townhouse for Rent
"$2,175 /mo","3 Beds, 2 Baths","7050 E Sunrise Dr, Tucson, AZ 85750"
"$2,400/mo","2 Beds, 2 Baths",Condo for Rent
"$1,850 /mo","3 Beds, 2 Baths","7050 E Sunrise Dr, Tucson, AZ 85750"
"$2,000 /mo","3 Beds, 2 Baths",Condo for Rent
"$2,200/mo","3 Beds, 2.5 Baths","4906 N Sabino Gulch Ct, Tucson, AZ 85750"
$695 /mo,"Studio, 1 Bath",House for Rent
"$1,550 /mo","3 Beds, 1 Bath","7050 E Sunrise Dr, Tucson, AZ 85750"
"$3,800 /mo","3 Beds, 2.5 Baths",Condo for Rent
"$1,800 /mo","3 Beds, 2.5 Baths","7050 E Sunrise Dr, Tucson, AZ 85750"
"$1,750 /mo","3 Beds, 2 Baths",Condo for Rent
$950/mo,"2 Beds, 1 Bath","5324 S Civano Blvd, Tucson, AZ 85747"
"$1,250/mo","2 Beds, 2 Baths",House for Rent
"$1,200 /mo","2 Beds, 1 Bath","7050 E Sunrise Dr, Tucson, AZ 85750"
"$1,750 /mo","3 Beds, 2 Baths",Condo for Rent
"$3,300 /mo","4 Beds, 3.5 Baths","1853 Placita Tejano, Tucson, AZ 85712"
"$2,000 /mo","3 Beds, 2 Baths",House for Rent
"$1,800/mo","2 Beds, 2 Baths","3667 W Placita Del Correcaminos, Tucson, AZ 85745"
"$1,800/mo","2 Beds, 2 Baths",Townhouse for Rent
"$4,500 /mo","4 Beds, 3 Baths","6258 W Yew Pine Way, Tucson, AZ 85743"
"$1,800/mo","2 Beds, 1 Bath",House for Rent
"$1,400/mo","1 Bed, 1 Bath","5532 E Spring St, Tucson, AZ 85712"
"$1,700 /mo","3 Beds, 2 Baths",House for Rent
"$1,100/mo","2 Beds, 1 Bath","2422 E Blue Diamond Dr, Tucson, AZ 85718"
"$1,400/mo","1 Bed, 1 Bath",Townhouse for Rent
"$2,175 /mo","4 Beds, 2 Baths","2638 N Columbus Blvd, Tucson, AZ 85712"
"$1,400/mo","1 Bed, 1 Bath",House for Rent
"$1,800/mo","2 Beds, 2 Baths","5051 N Sabino Canyon Rd, Tucson, AZ 85750"
"$2,200/mo","2 Beds, 2 Baths",Condo for Rent
"$4,000 /mo","3 Beds, 2 Baths","6651 N Campbell Ave, Tucson, AZ 85718"
"$3,200 /mo","4 Beds, 2.5 Baths",Condo for Rent
"$1,800/mo","2 Beds, 2 Baths","4620 E Coachlight Ln, Tucson, AZ 85718"
"$2,500/mo","2 Beds, 2 Baths",House for Rent
"$2,200/mo","2 Beds, 2 Baths","1864 N Evelyn Ave, Tucson, AZ 85715"
"$1,750 /mo","2 Beds, 2.5 Baths",House for Rent
"$2,500/mo","2 Beds, 2 Baths","6255 N Camino Pimeria Alta, Tucson, AZ 85718"
"$1,700/mo","3 Beds, 2 Baths",Condo for Rent
"$1,199/mo","2 Beds, 1 Bath","7255 E Snyder Rd, Tucson, AZ 85750"
"$1,350/mo","2 Beds, 2 Baths",Condo for Rent
"$1,200 /mo","2 Beds, 1 Bath","2550 E River Rd, Tucson, AZ 85718"
"$1,100 /mo","1 Bed, 1 Bath",Condo for Rent
"$1,100/mo","2 Beds, 1 Bath","1862 S Poetry Ln, Tucson, AZ 85711"
$895/mo,"2 Beds, 1 Bath",House for Rent
"$1,450/mo","3 Beds, 2 Baths","5466 N Arroyo Vista Dr, Tucson, AZ 85718"
$850/mo,"1 Bed, 1 Bath",Townhouse for Rent
"$1,450/mo","2 Beds, 1 Bath","1009 E 36th St, Tucson, AZ 85713"
"$1,250 /mo","2 Beds, 1 Bath",Townhouse for Rent
"$1,195/mo","2 Beds, 1 Bath","1826 S Rosemont Ave, Tucson, AZ 85711"
"$1,600 /mo","2 Beds, 2 Baths",Townhouse for Rent
"$2,800 /mo","4 Beds, 2 Baths","1162 E Haven Ln, Tucson, AZ 85719"
"$2,200/mo","2 Beds, 2 Baths",Townhouse for Rent
"$1,100/mo","2 Beds, 1 Bath","3406 E Blacklidge Dr, Tucson, AZ 85716"
"$2,400/mo","6 Beds, 3 Baths",House for Rent
"$1,375/mo","2 Beds, 1 Bath","620 N Hoff Ave, Tucson, AZ 85705"
"$1,400 /mo","2 Beds, 1 Bath",House for Rent
"$1,600/mo","4 Beds, 2 Baths","3752 E Blacklidge Dr, Tucson, AZ 85716"
"$1,600 /mo","3 Beds, 2 Baths",Townhouse for Rent
"$1,100 /mo","2 Beds, 1 Bath","2730-2230 N Columbus Blvd, Tucson, AZ 85712"
"$1,100 /mo","2 Beds, 1 Bath",Apartment for Rent
"$1,900 /mo","3 Beds, 2 Baths","1810 E Blacklidge Dr, Tucson, AZ 85719"
"$2,800 /mo","3 Beds, 2 Baths",Condo for Rent
"$1,650/mo","3 Beds, 1 Bath","1209 E 7th St, Tucson, AZ 85719"
"$1,000/mo","1 Bed, 1 Bath",Townhouse for Rent
"$2,100 /mo","3 Beds, 2 Baths","1013 E 36th St, Tucson, AZ 85713"
"$1,195 /mo","2 Beds, 1 Bath",Townhouse for Rent
"$1,700/mo","4 Beds, 2 Baths","1432 N Columbus Blvd, Tucson, AZ 85712"
"$1,065/mo","1 Bed, 1 Bath",House for Rent
$950/mo,"1 Bed, 1 Bath","1134 E 10th St, Tucson, AZ 85719"
"$1,800 /mo","2 Beds, 1 Bath",Townhouse for Rent
"$1,875 /mo","3 Beds, 2 Baths","7550 E Stella Rd, Tucson, AZ 85730"
"$2,150 /mo","3 Beds, 2 Baths",House for Rent
"$1,675 /mo","3 Beds, 1 Bath","1625 W Trendwood Dr, Tucson, AZ 85746"
"$1,975 /mo","4 Beds, 2 Baths",House for Rent
"$1,200 /mo","2 Beds, 1 Bath","1737 N Wrightstown Pl, Tucson, AZ 85715"
"$1,695 /mo","3 Beds, 2 Baths",House for Rent
$900 /mo,"1 Bed, 1 Bath","2101 E Canada St, Tucson, AZ 85706"
$650/mo,"1 Bed, 1 Bath",House for Rent
"$1,095/mo","2 Beds, 1 Bath","1710 W Rita Marie Dr, Tucson, AZ 85746"
"$1,195 /mo","1 Bed, 1 Bath",House for Rent
"$3,000 /mo","4 Beds, 3 Baths","2524 E Florence Dr, Tucson, AZ 85716"
"$2,400 /mo","4 Beds, 2 Baths",House for Rent
"$2,050 /mo","4 Beds, 2.5 Baths","5041 S Greenway Dr, Tucson, AZ 85706"
"$2,000 /mo","5 Beds, 2 Baths",House for Rent
"$1,450 /mo","2 Beds, 1 Bath","3234 E Towner St, Tucson, AZ 85716"
"$3,200 /mo","4 Beds, 3 Baths",House for Rent
"$2,000 /mo","3 Beds, 2 Baths","4756 S 6th Ave, Tucson, AZ 85714"
"$3,100 /mo","2 Beds, 1 Bath",Townhouse for Rent
"$2,400/mo","2 Beds, 2 Baths","5025 E 1st St, Tucson, AZ 85711"
"$1,150/mo","2 Beds, 2 Baths",Townhouse for Rent
"$3,500 /mo","3 Beds, 2 Baths","621 S Bryant Ave, Tucson, AZ 85711"
"$1,300/mo","2 Beds, 2 Baths",House for Rent
"$2,200 /mo","3 Beds, 2 Baths","2118 E Edison St, Tucson, AZ 85719"
"$1,795 /mo","3 Beds, 2 Baths",House for Rent
"$2,100/mo","2 Beds, 2 Baths","1545 E Seneca St, Tucson, AZ 85719"
"$1,795 /mo","3 Beds, 2 Baths",House for Rent
"$2,200 /mo","3 Beds, 3 Baths","10426 E Painted Turtle Ln, Tucson, AZ 85747"
"$1,700 /mo","3 Beds, 2 Baths",House for Rent
"$2,400 /mo","4 Beds, 3 Baths","2320 S Campbell Ave, Tucson, AZ 85713"
"$2,350 /mo","3 Beds, 2 Baths",House for Rent
"$1,800 /mo","2 Beds, 2 Baths","925 N Richey Blvd, Tucson, AZ 85716"
"$1,575 /mo","3 Beds, 2 Baths",House for Rent
"$1,500/mo","3 Beds, 2 Baths","8994 S Lanai Ln, Vail, AZ 85641"
"$2,300 /mo","3 Beds, 2 Baths",House for Rent
"$2,150 /mo","4 Beds, 2 Baths","10930 S Camino San Clemente, Vail, AZ 85641"
"$3,500 /mo","4 Beds, 3 Baths",House for Rent
"$4,500 /mo","4 Beds, 4 Baths","1546 E Copper St, Tucson, AZ 85719"
"$1,750 /mo","3 Beds, 2.25 Baths",House for Rent
"$1,350 /mo","3 Beds, 2 Baths","2467 N Fremont Ave, Tucson, AZ 85719"
"$2,695 /mo","4 Beds, 2.5 Baths",House for Rent
"$1,295/mo","2 Beds, 2 Baths","1390 Copper Creek Pl, Tucson, AZ 85737"
"$1,895/mo","2 Beds, 2 Baths",House for Rent
"$2,400 /mo","4 Beds, 2 Baths","7912 E Colette Cir, Tucson, AZ 85710"
"$1,599 /mo","3 Beds, 2 Baths",Townhouse for Rent
"$2,225 /mo","3 Beds, 2 Baths","8981 E Golf Links Rd, Tucson, AZ 85730"
"$1,295/mo","2 Beds, 1.5 Baths",Townhouse for Rent
"$1,645/mo","3 Beds, 1.5 Baths","601 N Keen Pl, Tucson, AZ 85710"
"$1,795 /mo","3 Beds, 2 Baths",House for Rent
$950 /mo,"2 Beds, 1 Bath","816 W 19th St, Tucson, AZ 85745"
"$1,795 /mo","3 Beds, 2 Baths",House for Rent
"$1,325 /mo","1 Bed, 1 Bath","11974 N Labyrinth Dr, Tucson, AZ 85737"
"$1,895 /mo","3 Beds, 2 Baths",House for Rent
"$1,595 /mo","3 Beds, 2 Baths","2783 W Anklam Rd, Tucson, AZ 85745"
"$1,695 /mo","3 Beds, 2 Baths",Apartment for Rent
"$1,595 /mo","2 Beds, 1 Bath","3076 N Cherry Ave, Tucson, AZ 85719"
"$1,700 /mo","3 Beds, 2 Baths",Apartment for Rent
"$3,900 /mo","3 Beds, 2 Baths","611 E Seneca St, Tucson, AZ 85705"
"$2,895 /mo","4 Beds, 2.5 Baths",House for Rent
"$1,725 /mo","3 Beds, 2 Baths","5601 E 28th St, Tucson, AZ 85711"
"$1,090 /mo","2 Beds, 1 Bath",House for Rent
"$2,099 /mo","3 Beds, 2 Baths","135 E Desert Mnr Rd, Tucson, AZ 85756"
"$1,825 /mo","3 Beds, 2 Baths",House for Rent
"$1,720/mo","3 Beds, 2 Baths","7622 E Callisto Cir, Tucson, AZ 85715"
"$2,995 /mo","3 Beds, 2 Baths",House for Rent
"$2,395 /mo","5 Beds, 2 Baths","10984 N Double Eagle Ct, Tucson, AZ 85737"
"$1,995 /mo","3 Beds, 2 Baths",House for Rent
"$2,200 /mo","3 Beds, 3 Baths","1944 W Nava Dr, Tucson, AZ 85746"
"$1,850 /mo","3 Beds, 2 Baths",House for Rent
"$2,100 /mo","3 Beds, 2 Baths","2542 W Sunstar Pl, Tucson, AZ 85713"
$995 /mo,"2 Beds, 1 Bath",House for Rent
"$1,140 /mo","2 Beds, 1 Bath","6200 S Wash View Dr, Tucson, AZ 85706"
"$2,150 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,695 /mo","4 Beds, 2 Baths","2956 W Maxine Cir, Tucson, AZ 85746"
"$1,400 /mo","3 Beds, 2 Baths",House for Rent
$795 /mo,"1 Bed, 1 Bath","10769 N Eagle Eye Pl, Tucson, AZ 85737"
"$1,875 /mo","4 Beds, 2 Baths",House for Rent
"$2,100 /mo","3 Beds, 2 Baths","11281 N Chynna Rose Pl, Tucson, AZ 85737"
"$1,750 /mo","3 Beds, 2 Baths",House for Rent
"$2,200 /mo","1 Bed, 1 Bath","1042 N 3rd Ave, Tucson, AZ 85705"
"$2,000 /mo","5 Beds, 2 Baths",House for Rent
"$1,100/mo","2 Beds, 1 Bath","2622 W Barbary Dr, Tucson, AZ 85713"
"$1,700 /mo","3 Beds, 2 Baths",House for Rent
"$1,395/mo","2 Beds, 2.5 Baths","4510 E 19th St, Tucson, AZ 85711"
"$1,195 /mo","2 Beds, 1 Bath",Townhouse for Rent
"$3,875 /mo","3 Beds, 2 Baths","8403 W Shearwater Dr, Tucson, AZ 85757"
"$1,495 /mo","2 Beds, 2 Baths",House for Rent
"$1,595 /mo","2 Beds, 1 Bath","1347 E Fort Lowell Rd, Tucson, AZ 85719"
"$1,795 /mo","3 Beds, 2 Baths",Townhouse for Rent
"$2,500 /mo","3 Beds, 2 Baths","3745 E Blacklidge Dr, Tucson, AZ 85716"
"$2,495 /mo","4 Beds, 2 Baths",House for Rent
$995/mo,"2 Beds, 1 Bath","2215 E Cerrada Bala, Tucson, AZ 85718"
"$2,150 /mo","3 Beds, 2 Baths",House for Rent
"$1,695/mo","3 Beds, 2.5 Baths","2448 E 2nd St, Tucson, AZ 85719"
"$2,995 /mo","2 Beds, 3 Baths",House for Rent
"$1,395/mo","2 Beds, 2 Baths","1227 E 10th St, Tucson, AZ 85719"
"$1,995/mo","4 Beds, 3 Baths",House for Rent
"$1,200/mo","2 Beds, 2 Baths","9913 N Woodstone Trail, Tucson, AZ 85742"
"$1,995 /mo","4 Beds, 3 Baths",House for Rent
"$1,745 /mo","4 Beds, 2 Baths","2714 E 21st St, Tucson, AZ 85716"
"$2,225 /mo","4 Beds, 2 Baths",House for Rent
"$1,300 /mo","2 Beds, 1 Bath","2621 E Adams St, Tucson, AZ 85716"
"$1,850 /mo","3 Beds, 2 Baths",House for Rent
"$3,895 /mo","6 Beds, 3 Baths","1745 E Glenn St, Tucson, AZ 85719"
"$1,295/mo","2 Beds, 2 Baths",Condo for Rent
"$2,200 /mo","3 Beds, 2 Baths","9101 E 28th St, Tucson, AZ 85710"
"$2,450 /mo","4 Beds, 2 Baths",House for Rent
$850 /mo,"1 Bed, 1 Bath","240 E Pastime Rd, Tucson, AZ 85705"
"$2,000 /mo","2 Beds, 1 Bath",Townhouse for Rent
"$1,600 /mo","3 Beds, 2 Baths","745 S 3rd Ave, Tucson, AZ 85701"
$800 /mo,"Studio, 1 Bath",House for Rent
"$1,800 /mo","3 Beds, 2.5 Baths","3220 E 4th St, Tucson, AZ 85716"
"$1,270/mo","2 Beds, 1 Bath",Apartment for Rent
"$2,325 /mo","4 Beds, 2 Baths","2926 N Tyndall Ave, Tucson, AZ 85719"
"$1,500 /mo","3 Beds, 2.5 Baths",Apartment for Rent
"$1,650 /mo","2 Beds, 1 Bath","102 E Alturas St, Tucson, AZ 85705"
"$1,500 /mo","2 Beds, 1 Bath",Townhouse for Rent
$795/mo,"1 Bed, 1 Bath","9476 N Albatross Dr, Tucson, AZ 85742"
"$2,800 /mo","3 Beds, 2 Baths",House for Rent
"$1,600/mo","3 Beds, 2 Baths","55 N Cherry Ave, Tucson, AZ 85719"
"$2,145 /mo","3 Beds, 2 Baths",Condo for Rent
"$3,995 /mo","3 Beds, 2.5 Baths","4857 E Scarlett St, Tucson, AZ 85711"
$865 /mo,"1 Bed, 1 Bath",House for Rent
"$1,500 /mo","2 Beds, 2 Baths","4415 N Pontatoc Rd, Tucson, AZ 85718"
"$3,990 /mo","4 Beds, 3 Baths",House for Rent
"$1,695 /mo","3 Beds, 2 Baths","29 E Glenn St, Tucson, AZ 85705"
"$2,300/mo","3 Beds, 2 Baths",House for Rent
"$2,150 /mo","3 Beds, 2 Baths","2721 N Beverly Ave, Tucson, AZ 85712"
"$1,550 /mo","3 Beds, 2 Baths",House for Rent
"$1,500 /mo","2 Beds, 2 Baths","6850 N Table Mountain Rd, Tucson, AZ 85718"
"$2,299 /mo","3 Beds, 2 Baths",House for Rent
"$1,150 /mo","1 Bed, 1 Bath","9422 E Paseo Del Parque, Tucson, AZ 85747"
"$1,825 /mo","2 Beds, 2 Baths",House for Rent
"$1,750 /mo","4 Beds, 2 Baths","1100 W River Rd, Tucson, AZ 85704"
"$2,200 /mo","4 Beds, 3 Baths",Apartment for Rent
"$1,600/mo","4 Beds, 2 Baths","2228 E 6th St, Tucson, AZ 85719"
"$1,675 /mo","2 Beds, 2.5 Baths",House for Rent
"$1,825 /mo","4 Beds, 2 Baths","1915 N Park Ave, Tucson, AZ 85719"
"$2,200 /mo","4 Beds, 2 Baths",House for Rent
