price,rooms,baths,square_feet,address
"$129,000",3 beds,3 beds,0.40,"9020 Diana Dr, El Paso, TX 79904"
"$371,950",4 beds,4 beds,"2,602","12708 Hants Cir, El Paso, TX 79928"
"$356,950",4 beds,4 beds,"8,478","12668 Hants Cir, El Paso, TX 79928"
"$438,950",4 beds,4 beds,"2,348","913 Alcestor Pl, El Paso, TX 79928"
"$285,000",4 beds,4 beds,"5,606","1013 Summer Lake St, El Paso, TX 79928"
"$440,950",4 beds,4 beds,"3,404","904 Alcestor Pl, El Paso, TX 79928"
"$436,950",4 beds,4 beds,"6,500","916 Alcestor Pl, El Paso, TX 79928"
"$260,330",3 beds,3 beds,"2,348","1605 Tony Harper St, El Paso, TX 79928"
"$599,950",4 beds,4 beds,"7,975","300 Roper Ln, Clint, TX 79836"
"$614,990",5 beds,5 beds,"3,404","1313 Desert Sky Pl, El Paso, TX 79912"
"$250,000",3 beds,3 beds,"6,678","3105 Bert Yancey Dr, El Paso, TX 79936"
"$232,250",4 beds,4 beds,"2,348","12716 Francisco Paz Dr, El Paso, TX 79938"
"$323,830",5 beds,5 beds,"2,371","1609 Tony Harper St, El Paso, TX 79928"
"$551,500",4 beds,4 beds,"7,758","920 Nayland Pl, Horizon City, TX 79928"
"$367,950",4 beds,4 beds,"2,592","12866 Spetchley Ct, El Paso, TX 79928"
"$215,000",4 beds,4 beds,"7,870","3440 Oxcart Run St, El Paso, TX 79936"
"$254,900",3 beds,3 beds,"1,844","3717 Hubble Dr, El Paso, TX 79904"
"$359,900",4 beds,4 beds,"7,285","12732 Brixton Ave, Horizon City, TX 79928"
"$244,900",3 beds,3 beds,"1,626","5420 Fire Ridge Cir, El Paso, TX 79932"
"$308,000",4 beds,4 beds,"4,903","14844 Hunters Grove Ave, El Paso, TX 79938"
"$200,000",— beds,— beds,"2,092","TBD Hollydale, El Paso, TX 79912"
"$70,000",— beds,— beds,"4,500","17399 Hueco Mountain Rd, El Paso, TX 79938"
"$84,800",— beds,— beds,"2,170","17030 Shifrin Ave, El Paso, TX 79938"
"$67,500",— beds,— beds,"6,325","5941 Porpoise Dr, El Paso, TX 79924"
"$21,000",— beds,— beds,"1,471","TBD Kingsbury Ave, El Paso, TX 79928"
"$14,000",— beds,— beds,"4,800","TBD Hilton, El Paso, TX 79928"
"$14,500",— beds,— beds,"2,160","TBD Tbd, Horizon City, TX 79928"
"$14,000",— beds,— beds,"6,360","TBD Caledonia Ave, El Paso, TX 79928"
"$14,000",— beds,— beds,0.73,"TBD Geneva Dr, El Paso, TX 79928"
"$2,500",— beds,— beds,5.70,"11351 W Gateway Blvd, Socorro, TX 79927"
"$125,000",— beds,— beds,1.00,"00 Barrington, El Paso, TX 79928"
"$60,000",— beds,— beds,"6,969","786 Rockard, Horizon City, TX 79928"
"$1,300,000",— beds,— beds,1.01,"9850 Socorro Rd, El Paso, TX 79927"
"$220,770",— beds,— beds,0.50,"TBD Rene Dr, El Paso, TX 79938"
"$95,000",— beds,— beds,0.29,"TBD Ascencion St, El Paso, TX 79928"
"$220,000",— beds,— beds,0.50,"14900 Dairyland Ave, El Paso, TX 79928"
"$15,000",— beds,— beds,0.50,"TBD Sunburst Dr, El Paso, TX 79928"
"$410,000",— beds,— beds,12.00,"8461 New Hvn, El Paso, TX 79907"
"$9,950",— beds,— beds,12.17,"15006 Anson Ct, El Paso, TX 79928"
"$9,500",— beds,— beds,0.23,"TBD 007592 Ascension Rd, El Paso, TX 79928"
"$11,000",— beds,— beds,8.80,"TBD 000018 Nogales, El Paso, TX 79928"
"$19,000",— beds,— beds,2.00,"Lot 25 Horizon Blvd, El Paso, TX 79928"
"$323,830",5 beds,5 beds,"2,371","1609 Tony Harper St, El Paso, TX 79928"
"$551,500",4 beds,4 beds,"7,758","920 Nayland Pl, Horizon City, TX 79928"
"$367,950",4 beds,4 beds,"2,592","12866 Spetchley Ct, El Paso, TX 79928"
"$215,000",4 beds,4 beds,"7,870","3440 Oxcart Run St, El Paso, TX 79936"
"$254,900",3 beds,3 beds,"1,844","3717 Hubble Dr, El Paso, TX 79904"
"$359,900",4 beds,4 beds,"7,285","12732 Brixton Ave, Horizon City, TX 79928"
"$244,900",3 beds,3 beds,"1,626","5420 Fire Ridge Cir, El Paso, TX 79932"
"$308,000",4 beds,4 beds,"4,903","14844 Hunters Grove Ave, El Paso, TX 79938"
"$200,000",— beds,— beds,"2,092","TBD Hollydale, El Paso, TX 79912"
"$70,000",— beds,— beds,"4,500","17399 Hueco Mountain Rd, El Paso, TX 79938"
"$84,800",— beds,— beds,"2,170","17030 Shifrin Ave, El Paso, TX 79938"
"$67,500",— beds,— beds,"6,325","5941 Porpoise Dr, El Paso, TX 79924"
"$21,000",— beds,— beds,"1,471","TBD Kingsbury Ave, El Paso, TX 79928"
"$14,000",— beds,— beds,"4,800","TBD Hilton, El Paso, TX 79928"
"$14,500",— beds,— beds,"2,160","TBD Tbd, Horizon City, TX 79928"
"$14,000",— beds,— beds,"6,360","TBD Caledonia Ave, El Paso, TX 79928"
"$14,000",— beds,— beds,0.73,"TBD Geneva Dr, El Paso, TX 79928"
"$2,500",— beds,— beds,5.70,"11351 W Gateway Blvd, Socorro, TX 79927"
"$125,000",— beds,— beds,1.00,"00 Barrington, El Paso, TX 79928"
"$60,000",— beds,— beds,"6,969","786 Rockard, Horizon City, TX 79928"
"$1,300,000",— beds,— beds,1.01,"9850 Socorro Rd, El Paso, TX 79927"
"$220,770",— beds,— beds,0.50,"TBD Rene Dr, El Paso, TX 79938"
"$95,000",— beds,— beds,0.29,"TBD Ascencion St, El Paso, TX 79928"
"$220,000",— beds,— beds,0.50,"14900 Dairyland Ave, El Paso, TX 79928"
"$15,000",— beds,— beds,0.50,"TBD Sunburst Dr, El Paso, TX 79928"
"$410,000",— beds,— beds,12.00,"8461 New Hvn, El Paso, TX 79907"
"$9,950",— beds,— beds,12.17,"15006 Anson Ct, El Paso, TX 79928"
"$9,500",— beds,— beds,0.23,"TBD 007592 Ascension Rd, El Paso, TX 79928"
"$11,000",— beds,— beds,8.80,"TBD 000018 Nogales, El Paso, TX 79928"
"$19,000",— beds,— beds,2.00,"Lot 25 Horizon Blvd, El Paso, TX 79928"
"$323,830",5 beds,5 beds,"2,371","1609 Tony Harper St, El Paso, TX 79928"
"$551,500",4 beds,4 beds,"7,758","920 Nayland Pl, Horizon City, TX 79928"
"$367,950",4 beds,4 beds,"2,592","12866 Spetchley Ct, El Paso, TX 79928"
"$215,000",4 beds,4 beds,"7,870","3440 Oxcart Run St, El Paso, TX 79936"
"$254,900",3 beds,3 beds,"1,844","3717 Hubble Dr, El Paso, TX 79904"
"$359,900",4 beds,4 beds,"7,285","12732 Brixton Ave, Horizon City, TX 79928"
"$244,900",3 beds,3 beds,"1,626","5420 Fire Ridge Cir, El Paso, TX 79932"
"$308,000",4 beds,4 beds,"4,903","14844 Hunters Grove Ave, El Paso, TX 79938"
"$200,000",— beds,— beds,"2,092","TBD Hollydale, El Paso, TX 79912"
"$70,000",— beds,— beds,"4,500","17399 Hueco Mountain Rd, El Paso, TX 79938"
"$84,800",— beds,— beds,"2,170","17030 Shifrin Ave, El Paso, TX 79938"
"$67,500",— beds,— beds,"6,325","5941 Porpoise Dr, El Paso, TX 79924"
"$21,000",— beds,— beds,"1,471","TBD Kingsbury Ave, El Paso, TX 79928"
"$14,000",— beds,— beds,"4,800","TBD Hilton, El Paso, TX 79928"
"$14,500",— beds,— beds,"2,160","TBD Tbd, Horizon City, TX 79928"
"$14,000",— beds,— beds,"6,360","TBD Caledonia Ave, El Paso, TX 79928"
"$14,000",— beds,— beds,0.73,"TBD Geneva Dr, El Paso, TX 79928"
"$2,500",— beds,— beds,5.70,"11351 W Gateway Blvd, Socorro, TX 79927"
"$125,000",— beds,— beds,1.00,"00 Barrington, El Paso, TX 79928"
"$60,000",— beds,— beds,"6,969","786 Rockard, Horizon City, TX 79928"
"$1,300,000",— beds,— beds,1.01,"9850 Socorro Rd, El Paso, TX 79927"
"$220,770",— beds,— beds,0.50,"TBD Rene Dr, El Paso, TX 79938"
"$95,000",— beds,— beds,0.29,"TBD Ascencion St, El Paso, TX 79928"
"$220,000",— beds,— beds,0.50,"14900 Dairyland Ave, El Paso, TX 79928"
"$15,000",— beds,— beds,0.50,"TBD Sunburst Dr, El Paso, TX 79928"
"$410,000",— beds,— beds,12.00,"8461 New Hvn, El Paso, TX 79907"
"$9,950",— beds,— beds,12.17,"15006 Anson Ct, El Paso, TX 79928"
"$9,500",— beds,— beds,0.23,"TBD 007592 Ascension Rd, El Paso, TX 79928"
"$11,000",— beds,— beds,8.80,"TBD 000018 Nogales, El Paso, TX 79928"
"$19,000",— beds,— beds,2.00,"Lot 25 Horizon Blvd, El Paso, TX 79928"
