price,rooms,baths,square_feet,address
"$649,000",2 beds,2 beds,"1,692","24 Marion St #3, Boston, MA 02128"
"$1,399,999",2 beds,2 beds,"7,491","51 Mt Vernon St Unit 1A, Boston, MA 02108"
"$989,000",4 beds,4 beds,901,"8 Crestview Rd #8, Boston, MA 02131"
"$829,000",1 bed,1 bed,705,"88 B St #302, Boston, MA 02127"
"$299,000",1 bed,1 bed,"1,239","9 Cass St #9, Boston, MA 02132"
"$2,250,000",2 beds,2 beds,"2,293","9 Braddock Park #3, Boston, MA 02116"
"$550,800",1 bed,1 bed,"1,028","16 Taber St #601, Boston, MA 02119"
"$879,000",2 beds,2 beds,552,"88 Worcester St #5, Boston, MA 02118"
"$639,000",1 bed,1 bed,"1,647","99 Tremont St #516, Boston, MA 02135"
"$749,900",4 beds,4 beds,720,"109 Ellington St #1, Boston, MA 02121"
"$525,000",1 bed,1 bed,775,"690 Tremont St #2, Boston, MA 02118"
"$459,999",1 bed,1 bed,783,"343 S Huntington Ave #4, Boston, MA 02130"
"$259,000",2 beds,2 beds,"1,848","621 Cummins Hwy Unit D, Boston, MA 02136"
"$2,000,000",8 beds,8 beds,371,"222-224 Calumet St, Boston, MA 02120"
"$779,000",2 beds,2 beds,662,"225 Havre St #3, Boston, MA 02128"
"$420,000",1 bed,1 bed,657,"57 Broadlawn Park #11, Boston, MA 02467"
"$629,900",2 beds,2 beds,"2,288","320 West Second St #310, Boston, MA 02127"
"$1,795,000",1 bed,1 bed,"4,367","330 Beacon St #34, Boston, MA 02116"
"$879,000",2 beds,2 beds,"1,323","34 Myrtle St #3, Boston, MA 02114"
"$1,450,000",2 beds,2 beds,762,"15 Sleeper St #406, Boston, MA 02210"
"$815,000",2 beds,2 beds,760,"3531 Washington St #204, Boston, MA 02130"
"$999,999",5 beds,5 beds,"1,128","87 Oakland St, Boston, MA 02135"
"$799,000",2 beds,2 beds,967,"15 Main St Unit A, Boston, MA 02129"
"$1,999,000",9 beds,9 beds,"1,234","33-35 Ridgemont St, Boston, MA 02134"
"$1,499,000",11 beds,11 beds,"1,120","37 Crescent Ave, Boston, MA 02125"
"$1,625,000",2 beds,2 beds,"2,340","141 Dorchester Ave #812, Boston, MA 02127"
"$849,000",2 beds,2 beds,"4,087","120 W 7th St #503, Boston, MA 02127"
"$1,475,000",7 beds,7 beds,925,"30-32 Windermere Rd, Boston, MA 02125"
"$698,000",1 bed,1 bed,752,"85 East India Row Unit 38D, Boston, MA 02110"
"$529,000",2 beds,2 beds,555,"50 Charlesgate East #189, Boston, MA 02215"
"$1,575,000",3 beds,3 beds,"1,787","8-10 Mercer Ph 5, Boston, MA 02127"
"$839,000",4 beds,4 beds,"1,232","1719 Commonwealth Ave #2, Boston, MA 02135"
"$769,000",1 bed,1 bed,940,"234 Causeway St #802, Boston, MA 02114"
