price,rooms,baths,square_feet,address
"$650,000",4 beds,4 beds,"4,443","25432 River Ledge, San Antonio, TX 78255-4434"
"$341,700",4 beds,4 beds,"1,640","5626 Ponderosa Dr, San Antonio, TX 78240-3455"
"$182,500",4 beds,4 beds,"3,920","7419 Glasgow Dr, San Antonio, TX 78223"
"$345,000",4 beds,4 beds,"1,200","7119 Quarter Moon, Converse, TX 78109-3825"
"$220,000",3 beds,3 beds,"7,013","6827 Hogans Trl, San Antonio, TX 78240"
"$310,000",3 beds,3 beds,"1,751","7707 Wexford Sq, San Antonio, TX 78240-3923"
"$975,000",4 beds,4 beds,"5,880","24506 Birdie Rdg, San Antonio, TX 78260-7822"
"$435,000",2 beds,2 beds,"1,627","225 Wickes St, San Antonio, TX 78210-1162"
"$265,000",3 beds,3 beds,"2,613","8027 Misty Park, San Antonio, TX 78250"
"$589,000",3 beds,3 beds,"3,002","3902 River Fls, San Antonio, TX 78259"
"$315,000",3 beds,3 beds,"9,801","7922 Parkland Green Dr, San Antonio, TX 78240-5344"
"$245,000",3 beds,3 beds,"1,808","10510 Green Rock Dr, San Antonio, TX 78223-1353"
"$396,424",4 beds,4 beds,"9,016","14316 Iron Knight, San Antonio, TX 78253"
"$620,000",4 beds,4 beds,"1,356","18827 Real Rdg, San Antonio, TX 78256-1909"
"$825,000",4 beds,4 beds,0.42,"3809 W Songbird Ln, San Antonio, TX 78229-2607"
"$235,000",3 beds,3 beds,"2,168","443 Hub Ave, San Antonio, TX 78220-1316"
"$300,000",3 beds,3 beds,"5,401","702 Heritage Way, San Antonio, TX 78245"
"$249,000",3 beds,3 beds,"1,405","8243 Quail Creek Dr, San Antonio, TX 78218-1503"
"$279,000",0 beds,0 beds,"7,405","5397 Freudenburg Rd, San Antonio, TX 78109"
"$230,000",3 beds,3 beds,"1,732","5502 Butch Cyn, San Antonio, TX 78252-2260"
"$879,571",4 beds,4 beds,"4,399","152 Landon Path, Castroville, TX 78108"
"$227,000",4 beds,4 beds,"3,806","10006 Sandy Fld, San Antonio, TX 78245-1710"
"$208,900",4 beds,4 beds,0.44,"7018 Echo Vly, San Antonio, TX 78242"
"$380,000",3 beds,3 beds,"1,088","206 Rosemont Dr, San Antonio, TX 78228-3111"
"$295,000",3 beds,3 beds,"4,181","8050 Cantura Mls, Converse, TX 78109"
"$435,000",5 beds,5 beds,"1,513","6034 Diego Ln, San Antonio, TX 78253-5624"
"$244,999",3 beds,3 beds,0.24,"8406 Mescal Pass, San Antonio, TX 78252"
"$308,000",3 beds,3 beds,"2,715","1407 Delaware St, San Antonio, TX 78210-2223"
"$95,000",2 beds,2 beds,"8,662","234 Waugh St, San Antonio, TX 78223-1842"
"$309,850",4 beds,4 beds,"1,570","5203 Seagrass, San Antonio, TX 78245"
"$526,000",4 beds,4 beds,"2,305","176 Burning Star, Castroville, TX 78009"
"$135,000",2 beds,2 beds,"5,662","922 Arbor Pl, San Antonio, TX 78207-1632"
"$315,840",3 beds,3 beds,706,"5102 Flight Sail, San Antonio, TX 78245"
"$469,000",4 beds,4 beds,"7,666","13903 Newman Stage, San Antonio, TX 78254-2282"
"$325,000",3 beds,3 beds,"2,300","6207 Fox Crk, San Antonio, TX 78247"
"$330,000",5 beds,5 beds,"5,662","15322 Night Heron, San Antonio, TX 78253-4461"
"$525,000",4 beds,4 beds,"3,290","15550 Clover Rdg, San Antonio, TX 78248-1335"
"$1,100,000",5 beds,5 beds,"6,359","705. E Guenther St, San Antonio, TX 78210-1235"
"$549,000",4 beds,4 beds,"1,732","2422 Cullum Way, San Antonio, TX 78253-4530"
"$154,900",2 beds,2 beds,"7,579","9915 Powhatan Unit C1, San Antonio, TX 78230"
"$340,000",3 beds,3 beds,"2,685","414 Vine St, San Antonio, TX 78210-2534"
"$285,000",4 beds,4 beds,"5,837","4122 E Bear Oak Path, San Antonio, TX 78223"
"$163,000",3 beds,3 beds,"2,900","326 Stimmel St, San Antonio, TX 78227-2415"
"$295,000",3 beds,3 beds,0.30,"12062 NW Stoney Xing, San Antonio, TX 78247"
"$289,000",3 beds,3 beds,"2,473","11714 Cardinal Sky, San Antonio, TX 78245-2457"
"$140,000",2 beds,2 beds,0.38,"6885 Betty Levy, San Antonio, TX 78227"
"$360,000",5 beds,5 beds,"2,815","7110 Avery Rd, Live Oak, TX 78233"
"$284,999",4 beds,4 beds,"8,624","4915 Baloc Farm, San Antonio, TX 78244-1371"
"$257,999",4 beds,4 beds,"1,148","6680 Cibolo Spgs, Converse, TX 78109"
"$227,999",3 beds,3 beds,"1,512","6684 Cibolo Spgs, Converse, TX 78109"
"$237,999",3 beds,3 beds,"8,319","6676 Cibolo Spgs, Converse, TX 78109"
"$352,000",4 beds,4 beds,"2,519","15002 Harbor Lndg, Von Ormy, TX 78073"
"$249,999",3 beds,3 beds,"5,227","6690 Cibolo Spgs, Converse, TX 78109"
"$255,999",3 beds,3 beds,"1,071","6672 Cibolo Spgs, Converse, TX 78109"
"$263,999",4 beds,4 beds,"9,452","9820 Sanborn Grist, San Antonio, TX 78254"
"$249,999",4 beds,4 beds,"1,149","9824 Sanborn Grist, San Antonio, TX 78254"
"$251,999",4 beds,4 beds,"6,838","9808 Sanborn Grist, San Antonio, TX 78254"
"$256,999",4 beds,4 beds,"2,255","9816 Sanborn Grist, San Antonio, TX 78254"
"$227,999",3 beds,3 beds,"6,098","9832 Sanborn Grist, San Antonio, TX 78254"
"$228,999",3 beds,3 beds,"1,008","14443 Greenfield Ml, San Antonio, TX 78254"
"$239,999",3 beds,3 beds,"3,415","9812 Sanborn Grist, San Antonio, TX 78254"
"$241,999",3 beds,3 beds,"3,288","14439 Greenfield Ml, San Antonio, TX 78254"
"$333,900",3 beds,3 beds,"5,662","5131 Stormy Dawn, San Antonio, TX 78247-1712"
"$384,000",4 beds,4 beds,"2,260","21211 La Pena Dr, San Antonio, TX 78258"
"$320,000",3 beds,3 beds,"5,837","446 Holmgreen, San Antonio, TX 78220"
