price,rooms,baths,square_feet,address
"$899,000",1 bed,1 bed,750,"333 Bush St #3902, San Francisco, CA 94104"
"$498,888",1 bed,1 bed,"3,625","555 Innes Ave #309, San Francisco, CA 94124"
"$899,000",1 bed,1 bed,"1,742","81 Lansing St #307, San Francisco, CA 94105"
"$1,249,000",2 beds,2 beds,"1,630","333 Bush St #4102, San Francisco, CA 94104"
"$499,000",3 beds,3 beds,684,"984 Moscow St, San Francisco, CA 94112"
"$2,395,000",4 beds,4 beds,"1,077","3890 Market St, San Francisco, CA 94131"
"$475,000",1 bed,1 bed,"3,340","8100 Oceanview Ter #109, San Francisco, CA 94132"
"$1,198,000",2 beds,2 beds,"3,000","1835 Franklin St #702, San Francisco, CA 94109"
"$1,795,000",— beds,— beds,"1,050","313 Burnett Ave, San Francisco, CA 94131"
"$475,000",— beds,— beds,790,"1947 - a Palou St, San Francisco, CA 94124"
"$2,500,000",— beds,— beds,"1,085","65 Fresno St, San Francisco, CA 94133"
"$1,795,000",— beds,— beds,"1,250","135 Wetmore St, San Francisco, CA 94108"
