price,rooms,baths,square_feet,address
"$2,480,000",3 beds,3 beds,"7,318","1323 Alta Vista Ave, Austin, TX 78704"
"$925,000",4 beds,4 beds,"1,348","1701 Princeton Ave, Austin, TX 78757"
"$650,000",4 beds,4 beds,958,"11710 Sterlinghill Dr, Austin, TX 78758"
"$1,150,000",2 beds,2 beds,"3,045","1803 Alameda Dr, Austin, TX 78704"
"$1,550,000",2 beds,2 beds,1.52,"301 West Ave #1504, Austin, TX 78701"
"$565,000",3 beds,3 beds,"2,738","13501 Leaton Cv #156, Austin, TX 78717"
"$625,000",3 beds,3 beds,0.54,"1709 Woodwind Ln, Austin, TX 78758"
"$1,467,000",4 beds,4 beds,"1,452","3920 Briones St, Austin, TX 78723"
"$294,650",1 bed,1 bed,"6,542","3839 Dry Creek Dr #104, Austin, TX 78731"
"$1,155,000",4 beds,4 beds,"2,245","5713 Keli Ct, Austin, TX 78735"
"$3,495,000",4 beds,4 beds,0.34,"2512 Wooldridge Dr, Austin, TX 78703"
"$545,000",3 beds,3 beds,"1,836","6607 Santos St #2, Austin, TX 78741"
"$645,000",3 beds,3 beds,"8,071","6607 Santos St #1, Austin, TX 78741"
"$1,250,000",5 beds,5 beds,"1,944","10306 Sausalito Dr, Austin, TX 78759"
"$2,750,000",4 beds,4 beds,0.24,"5903 Saratoga Cv, Austin, TX 78746"
"$1,895,000",4 beds,4 beds,"1,780","3100 Eaneswood Dr, Austin, TX 78746"
"$499,999",3 beds,3 beds,"6,385","7104 Moat Cv, Austin, TX 78745"
"$725,000",4 beds,4 beds,"1,474","4512 Pyrenees Pass, Bee Cave, TX 78738"
"$695,000",2 beds,2 beds,"1,788","2108 Tillery St #1101, Austin, TX 78723"
"$1,700,000",3 beds,3 beds,"1,594","2100 Brooklyn St, Austin, TX 78704"
"$1,150,000",3 beds,3 beds,"8,311","2610 Carnarvon Ln Apt A, Austin, TX 78704"
"$425,000",2 beds,2 beds,"2,999","814 N Bluff Dr #76, Austin, TX 78745"
"$325,000",3 beds,3 beds,"3,441","2308 Rockridge Dr, Austin, TX 78744"
"$519,999",3 beds,3 beds,712,"5217 Golden Canary Ln, Austin, TX 78723"
"$525,000",3 beds,3 beds,"3,629","7401 Kulmala Ln #64, Austin, TX 78741"
"$635,000",4 beds,4 beds,0.30,"16312 Castletroy Dr, Austin, TX 78717"
"$445,000",2 beds,2 beds,"4,140","1210 Windsor Rd #219, Austin, TX 78703"
"$2,695,000",3 beds,3 beds,0.30,"616 Oakland Ave, Austin, TX 78703"
"$499,000",3 beds,3 beds,"1,128","8302 Sage Mountain Trl, Austin, TX 78736"
"$799,000",3 beds,3 beds,"1,644","1124 Linden St Unit A, Austin, TX 78702"
"$2,200,000",4 beds,4 beds,"3,370","1411 Alta Vista Ave, Austin, TX 78704"
"$345,000",3 beds,3 beds,"6,995","12113 Innes View Rd, Austin, TX 78754"
"$614,990",2 beds,2 beds,"1,556","1009 Romeria Dr #1, Austin, TX 78757"
"$520,000",3 beds,3 beds,"8,363","7101 Meadow Run, Austin, TX 78745"
"$400,000",2 beds,2 beds,"1,181","6000 Shepherd Mountain Cv #801, Austin, TX 78730"
"$925,000",3 beds,3 beds,"7,535","2519 Gonzales St, Austin, TX 78702"
"$769,900",3 beds,3 beds,"1,014","10606 Sun Tree Cv, Austin, TX 78730"
"$264,500",1 bed,1 bed,0.32,"9100 Mountain Ridge Dr #210, Austin, TX 78759"
"$700,000",3 beds,3 beds,999,"15309 Rainbow One St, Austin, TX 78734"
"$799,000",2 beds,2 beds,"1,812","1101 Reagan Ter Unit A, Austin, TX 78704"
"$359,000",2 beds,2 beds,"5,096","2215 Post Rd #2118, Austin, TX 78704"
"$850,000",4 beds,4 beds,"2,590","8510 Mesa Dr Unit B, Austin, TX 78759"
"$270,000",2 beds,2 beds,"9,896","5332 Balcones Dr Unit H, Austin, TX 78731"
"$899,000",5 beds,5 beds,676,"2802 Lawrence Dr, Austin, TX 78734"
"$1,400,000",3 beds,3 beds,"2,026","4212 Lostridge Dr, Austin, TX 78731"
"$1,325,000",3 beds,3 beds,"8,354","4603 Lasso Path, Austin, TX 78745"
"$1,250,000",4 beds,4 beds,925,"7628 Parkview Cir, Austin, TX 78731"
"$850,000",4 beds,4 beds,905,"2906 Burning Oak Dr, Austin, TX 78704"
"$530,000",2 beds,2 beds,"5,824","519 Sacramento Dr, Austin, TX 78704"
"$725,000",4 beds,4 beds,995,"1714 Bissel Ln #1, Austin, TX 78745"
"$850,000",4 beds,4 beds,"2,866","7305 Albert Rd, Austin, TX 78745"
"$649,000",2 beds,2 beds,0.25,"1101 1/2 Linden St #2, Austin, TX 78702"
"$949,000",3 beds,3 beds,"2,417","1101 1/2 Linden St #1, Austin, TX 78702"
"$575,000",4 beds,4 beds,"9,583","11612 Birchbark Trl, Austin, TX 78750"
"$825,000",3 beds,3 beds,"2,469","7800 Southwest Pkwy #420, Austin, TX 78735"
"$3,325,000",5 beds,5 beds,0.28,"9 Inwood Cir, Austin, TX 78746"
"$355,000",3 beds,3 beds,"2,631","2801 Rio Grande St #109, Austin, TX 78705"
"$625,000",4 beds,4 beds,0.34,"8112 Petronas Pass, Austin, TX 78744"
"$470,000",3 beds,3 beds,"1,107","7204 Lysander Ct, Austin, TX 78741"
"$430,000",3 beds,3 beds,"8,668","803 Potomac Path, Austin, TX 78753"
"$830,000",3 beds,3 beds,825,"1601 Houston St #11, Austin, TX 78756"
"$615,000",4 beds,4 beds,"7,252","8813 Splitarrow Dr, Austin, TX 78717"
"$1,110,000",3 beds,3 beds,"2,045","4113 Camacho St, Austin, TX 78723"
"$1,699,950",3 beds,3 beds,0.24,"402 Bulian Ln, Austin, TX 78746"
"$270,000",2 beds,2 beds,"3,570","2450 Wickersham Ln #601, Austin, TX 78741"
"$599,000",4 beds,4 beds,0.99,"5512 Evans Ave, Austin, TX 78751"
"$515,000",3 beds,3 beds,"1,054","13505 Cibolo Trce #178, Austin, TX 78717"
"$2,300,000",4 beds,4 beds,"7,296","6006 Shoalwood Ave, Austin, TX 78757"
"$610,000",3 beds,3 beds,"1,860","4513 Columbine Dr, Austin, TX 78727"
"$500,000",2 beds,2 beds,"1,242","1402 Meander Dr Unit B, Austin, TX 78721"
"$2,000,000",6 beds,6 beds,"9,191","15713 Spillman Ranch Loop, Austin, TX 78738"
"$645,000",6 beds,6 beds,"4,747","12600 Wittmer Dr, Austin, TX 78729"
"$1,075,000",5 beds,5 beds,1.06,"6717 Teulada Dr, Austin, TX 78739"
"$499,000",1 bed,1 bed,"3,120","54 Rainey St #916, Austin, TX 78701"
"$1,300,000",3 beds,3 beds,"8,041","4606 Oakmont Blvd, Austin, TX 78731"
"$3,795,000",4 beds,4 beds,"3,047","8324 Calera Dr, Austin, TX 78735"
"$1,750,000",4 beds,4 beds,"7,736","909 Garner Ave, Austin, TX 78704"
"$2,100,000",3 beds,3 beds,852,"15202 Rainbow One St, Austin, TX 78734"
"$450,000",1 bed,1 bed,"2,156","601 Brushy St #302, Austin, TX 78702"
"$775,000",2 beds,2 beds,"6,917","4602 Mount Vernon Dr Unit B, Austin, TX 78745"
"$545,000",2 beds,2 beds,"4,473","2733 Dulce Ln #632, Austin, TX 78704"
"$929,500",5 beds,5 beds,1.05,"9310 La Puente Dr, Austin, TX 78749"
"$995,000",4 beds,4 beds,"2,160","5812 Harold Ct, Austin, TX 78721"
"$397,500",2 beds,2 beds,"6,860","2900 Bond Dr, Austin, TX 78741"
"$1,300,000",6 beds,6 beds,"1,790","20 Long Creek Rd, Austin, TX 78737"
"$950,000",5 beds,5 beds,0.70,"11620 Via Grande Dr, Austin, TX 78739"
"$520,000",3 beds,3 beds,850,"2214 Marcus Abrams Blvd, Austin, TX 78748"
"$995,000",4 beds,4 beds,"1,938","11309 Archstone Dr, Austin, TX 78739"
"$845,000",6 beds,6 beds,"9,147","135 Dry Run Cir, Austin, TX 78737"
"$619,990",3 beds,3 beds,"1,255","1308 Choquette Dr, Austin, TX 78757"
"$1,150,000",4 beds,4 beds,"3,143","252 Galloway Ln, Austin, TX 78737"
"$1,625,000",4 beds,4 beds,"7,666","4102 Wayfarer Way, Austin, TX 78731"
"$2,350,000",4 beds,4 beds,"2,650","4518 Sinclair Ave, Austin, TX 78756"
"$535,000",3 beds,3 beds,0.33,"1414 Corona Dr, Austin, TX 78723"
"$650,000",3 beds,3 beds,"1,281","10234 Pinehurst Dr, Austin, TX 78747"
"$500,000",4 beds,4 beds,"3,776","7207 Wishing Well Dr, Austin, TX 78745"
"$550,000",2 beds,2 beds,"5,165","2235 E 6th St #201, Austin, TX 78702"
"$309,000",3 beds,3 beds,4.11,"12840 Buenos Aires Pkwy, Del Valle, TX 78617"
"$950,000",5 beds,5 beds,"3,265","349 Pear Tree Ln, Austin, TX 78737"
"$575,000",2 beds,2 beds,"8,537","3304 Werner Ave, Austin, TX 78722"
"$415,000",2 beds,2 beds,"1,948","1514 Forest Trl #106, Austin, TX 78703"
"$1,100,000",3 beds,3 beds,"4,965","4001 Wrightwood Rd, Austin, TX 78722"
"$525,000",0 beds,0 beds,"2,929","222 West Ave #1710, Austin, TX 78701"
"$849,000",3 beds,3 beds,"9,099","2415 E 8th St, Austin, TX 78702"
"$695,000",4 beds,4 beds,"3,322","7205 Geneva Dr, Austin, TX 78723"
"$475,000",3 beds,3 beds,"8,712","8304 Ausblick Ave, Austin, TX 78744"
"$899,000",3 beds,3 beds,"1,269","729 Patterson Ave, Austin, TX 78703"
"$375,000",2 beds,2 beds,"7,880","9525 N Capital Of Texas Hwy #221, Austin, TX 78759"
"$599,000",3 beds,3 beds,"3,608","6712 Bancroft Woods Dr, Austin, TX 78729"
"$520,000",3 beds,3 beds,"1,094","2504 Biggs Dr, Austin, TX 78741"
"$399,000",3 beds,3 beds,"8,581","7521 Running Water Dr, Austin, TX 78747"
"$400,000",2 beds,2 beds,"1,736","915 W 23rd St #210, Austin, TX 78705"
"$834,000",4 beds,4 beds,"8,703","4309 Falcon Head Nest Dr, Austin, TX 78738"
"$4,475,000",6 beds,6 beds,"1,017","110 Reveille Rd, West Lake Hills, TX 78746"
"$775,000",3 beds,3 beds,"2,648","6400 Zadock Woods Dr, Austin, TX 78749"
"$399,000",1 bed,1 bed,"5,096","2500 Longview St #515, Austin, TX 78705"
"$385,000",2 beds,2 beds,"5,051","7122 Wood Hollow Dr #13, Austin, TX 78731"
"$550,000",4 beds,4 beds,0.38,"6303 Dorchester Dr, Austin, TX 78723"
"$375,000",2 beds,2 beds,"2,939","5515 Davis Ln #101, Austin, TX 78749"
"$315,000",2 beds,2 beds,"8,115","11203 Ranch Road 2222 #1604, Austin, TX 78730"
"$965,000",3 beds,3 beds,710,"2301 S 5th St #25, Austin, TX 78704"
"$374,500",2 beds,2 beds,"1,158","12212 Brigadoon Ln #127, Austin, TX 78727"
"$419,500",3 beds,3 beds,"1,669","1816 Carlson Dr Unit 42C, Austin, TX 78741"
"$349,900",2 beds,2 beds,"8,537","7805 Cooper Ln #402, Austin, TX 78745"
"$2,299,000",5 beds,5 beds,"1,316","4204 Shoalwood Ave, Austin, TX 78756"
"$480,000",1 bed,1 bed,"1,325","360 Nueces St #1208, Austin, TX 78701"
"$450,000",4 beds,4 beds,"5,179","7728 Marble Crest Dr, Austin, TX 78747"
"$300,000",0 beds,0 beds,"1,711","105 W Powell Ln, Austin, TX 78753"
"$275,000",0 beds,0 beds,"1,281","14201 S Green Hills Loop, Austin, TX 78737"
"$165,000",0 beds,0 beds,"1,437","14712 Broken Bow Trl, Austin, TX 78734"
"$499,000",0 beds,0 beds,"1,220","TBD Ruth Ave, Austin, TX 78757"
"$549,000",0 beds,0 beds,"3,645","1100 Ruth Ave, Austin, TX 78757"
"$649,000",0 beds,0 beds,0.23,"000 Lott Ave, Austin, TX 78721"
"$500,000",0 beds,0 beds,732,"108 Lago Verde Rd, Austin, TX 78734"
"$150,000",0 beds,0 beds,"2,912","6501 Brushy Ridge Cv, Austin, TX 78744"
"$645,000",0 beds,0 beds,"6,703","TBD Zonetail Cv, Austin, TX 78737"
"$950,000",0 beds,0 beds,0.26,"9701 Blue Hill Dr, Austin, TX 78736"
"$829,000",0 beds,0 beds,3.27,"6942 W Courtyard Dr, Austin, TX 78730"
"$159,000",0 beds,0 beds,0.30,"2910 Katter Ct, Austin, TX 78734"
